MANDT;MATNR;SPRAS;MAKTX;MAKTG
100;SG325A;SV;SEMI325A,PLM,PD,extern anskaffning;SEMI325A,PLM,PD,EXTERN ANSKAFFNING
100;SG325A;BG;SEMI325A,PLM,PD,външно снабдяване;SEMI325A,PLM,PD,ВЪНШНО СНАБДЯВАНЕ
100;SG325A;LT;SEMI325A,PLM,PD,išorinis įsigijimas;SEMI325A,PLM,PD,IŠORINIS ĮSIGIJIMAS
100;SG325A;LV;SEMI325A,PLM,PD, ārējā sagāde;SEMI325A,PLM,PD, ĀRĒJĀ SAGĀDE
100;SG325A;CA;SEMI325A,PLM,PD, aprovis.extern;SEMI325A,PLM,PD, APROVIS.EXTERN
100;SG325A;SH;SEMI325A,PLM,PD,eksterna nabavka;SEMI325A,PLM,PD,EKSTERNA NABAVKA
100;SG325A;HI;SEMI325A,PLM,PD,बाहरी अधिप्राप्ति;SEMI325A,PLM,PD,बाहरी अधिप्राप्ति
100;SG325A;KK;SEMI325A, PLM, PD, сырттай дайындау;SEMI325A, PLM, PD, СЫРТТАЙ ДАЙЫНДАУ
100;SG325A;VI;SEMI325A,PLM,PD,thu mua bên ngoài;SEMI325A,PLM,PD,THU MUA BÊN NGOÀI
100;SG325B;ZH;SEMI325B，ECM，PD，外部采购;SEMI325B，ECM，PD，外部采购
100;SG325B;TH;SEMI325B, ECM, PD, การจัดหาจากภายนอก;SEMI325B, ECM, PD, การจัดหาจากภายนอก
100;SG325B;KO;SEMI325B, ECM, PD, 외부 조달;SEMI325B, ECM, PD, 외부 조달
100;SG325B;RO;SEMI325B,ECM,PD,aprovizionare externă;SEMI325B,ECM,PD,APROVIZIONARE EXTERNĂ
100;SG325B;SL;SEMI325B, ECM, PD, eksterna nabava;SEMI325B, ECM, PD, EKSTERNA NABAVA
100;SG325B;HR;SEMI325B, ECM, PD, vanjska nabava;SEMI325B, ECM, PD, VANJSKA NABAVA
100;SG325B;MS;SEMI325B,ECM,PD,PerolehanLuaran;SEMI325B,ECM,PD,PEROLEHANLUARAN
100;SG325B;UK;SEMI325B,ECM,PD,ExternalProcurement;SEMI325B,ECM,PD,EXTERNALPROCUREMENT
100;SG325B;ET;SEMI325B, ECM, PD, väline hange;SEMI325B, ECM, PD, VÄLINE HANGE
100;SG325B;AR;SEMI325B،ECM،PD،إعداد للشراء خارجي;SEMI325B،ECM،PD،إعداد للشراء خارجي
100;SG325B;HE;SEMI325B,ECM,PD, רכש חיצוני;SEMI325B,ECM,PD, רכש חיצוני
100;SG325B;CS;SEMI325B,ECM,PD,externí pořízení;SEMI325B,ECM,PD,EXTERNÍ POŘÍZENÍ
100;SG325B;DE;SEMI325B, ECM, PD, Fremdbeschaffung;SEMI325B, ECM, PD, FREMDBESCHAFFUNG
100;SG325B;EN;SEMI325B,ECM,PD,ExternalProcurement;SEMI325B,ECM,PD,EXTERNALPROCUREMENT
100;SG325B;FR;SEMI325B,ECM,PD,ApprovisionnementExterne;SEMI325B,ECM,PD,APPROVISIONNEMENTEXTERNE
100;SG325B;EL;SEMI325B,ECM,PD,EξωτερικήΠρομήθεια;SEMI325B,ECM,PD,EΞΩΤΕΡΙΚΉΠΡΟΜΉΘΕΙΑ
100;SG325B;HU;SEMI325B,ECM,PD,külső beszerzés;SEMI325B,ECM,PD,KÜLSŐ BESZERZÉS
100;SG325B;IT;SEMI325B,ECM,PD,Approvv. esterno;SEMI325B,ECM,PD,APPROVV. ESTERNO
100;SG325B;JA;SEMI325B、ECM、PD、外部調達;SEMI325B、ECM、PD、外部調達
100;SG325B;DA;SEMI325B,ECM,PD,EksternAnskaffelse;SEMI325B,ECM,PD,EKSTERNANSKAFFELSE
100;SG325B;PL;SEMI325B,ECM,PD,nabycie zewnętrzne;SEMI325B,ECM,PD,NABYCIE ZEWNĘTRZNE
100;SG325B;ZF;SEMI325B、ECM、PD、外部採購;SEMI325B、ECM、PD、外部採購
100;SG325B;NL;SEMI325B,ECM,PD,externe verwerving;SEMI325B,ECM,PD,EXTERNE VERWERVING
100;SG325B;NO;SEMI325B, ECM, PD,ekstern anskaffelse;SEMI325B, ECM, PD,EKSTERN ANSKAFFELSE
100;SG325B;PT;SEMI325B,ECM,PD,suprimento externo;SEMI325B,ECM,PD,SUPRIMENTO EXTERNO
100;SG325B;SK;SEMI325B,ECM,PD,externé obstaranie;SEMI325B,ECM,PD,EXTERNÉ OBSTARANIE
100;SG325B;RU;SEMI325B,ECM,PD,заготовка на стороне;SEMI325B,ECM,PD,ЗАГОТОВКА НА СТОРОНЕ
100;SG325B;ES;SEMI325B,ECM,PD,AprovisionamientoExterno;SEMI325B,ECM,PD,APROVISIONAMIENTOEXTERNO
100;SG325B;TR;SEMI325B,ECM,PD,dışarıdan tedarik;SEMI325B,ECM,PD,DIŞARIDAN TEDARIK
100;SG325B;FI;SEMI325B, ECM, PD, ulkoinen hankinta;SEMI325B, ECM, PD, ULKOINEN HANKINTA
100;SG325B;SV;SEMI325B,ECM,PD,extern anskaffning;SEMI325B,ECM,PD,EXTERN ANSKAFFNING
100;SG325B;BG;SEMI325B,ECM,PD,външно снабдяване;SEMI325B,ECM,PD,ВЪНШНО СНАБДЯВАНЕ
100;SG325B;LT;SEMI325B,ECM,PD,išorinis įsigijimas;SEMI325B,ECM,PD,IŠORINIS ĮSIGIJIMAS
100;SG325B;LV;SEMI325B,ECM,PD, ārējā sagāde;SEMI325B,ECM,PD, ĀRĒJĀ SAGĀDE
100;SG325B;CA;SEMI325B,ECM,PD, aprovis.extern;SEMI325B,ECM,PD, APROVIS.EXTERN
100;SG325B;SH;SEMI325B,ECM,PD,eksterna nabavka;SEMI325B,ECM,PD,EKSTERNA NABAVKA
100;SG325B;HI;SEMI325B,ECM,PD,बाहरी अधिप्राप्ति;SEMI325B,ECM,PD,बाहरी अधिप्राप्ति
100;SG325B;KK;SEMI325B, ECM, PD, сырттай дайындау;SEMI325B, ECM, PD, СЫРТТАЙ ДАЙЫНДАУ
100;SG325B;VI;SEMI325B,ECM,PD,thu mua bên ngoài;SEMI325B,ECM,PD,THU MUA BÊN NGOÀI
100;SG6100;ZH;SEMI6100，PI，PD，批次;SEMI6100，PI，PD，批次
100;SG6100;TH;SEMI6100, PI, PD, แบทช์;SEMI6100, PI, PD, แบทช์
100;SG6100;KO;SEMI6100, PI, PD, 배치;SEMI6100, PI, PD, 배치
100;SG6100;RO;SEMI6100, PI, PD, lot;SEMI6100, PI, PD, LOT
100;SG6100;SL;SEMI6100, PI, PD, šarža;SEMI6100, PI, PD, ŠARŽA
100;SG6100;HR;SEMI6100, PI, PD, serija;SEMI6100, PI, PD, SERIJA
100;SG6100;MS;SEMI6100, PI, PD, Kelompok;SEMI6100, PI, PD, KELOMPOK
100;SG6100;UK;SEMI6100, PI, PD, партія;SEMI6100, PI, PD, ПАРТІЯ
100;SG6100;ET;SEMI6100, PI, PD, partii;SEMI6100, PI, PD, PARTII
100;SG6100;AR;SEMI6100‏، PI‏، PD‏، الدُفعة;SEMI6100‏، PI‏، PD‏، الدُفعة
100;SG6100;HE;SEMI6100, PI, PD, סדרה;SEMI6100, PI, PD, סדרה
100;SG6100;CS;SEMI6100, PI, PD, šarže;SEMI6100, PI, PD, ŠARŽE
100;SG6100;DE;SEMI6100, PV, PD, Charge;SEMI6100, PV, PD, CHARGE
100;SG6100;EN;SEMI6100, PI, PD, Batch;SEMI6100, PI, PD, BATCH
100;SG6100;FR;SEMI6100, IP, PD, lot;SEMI6100, IP, PD, LOT
100;SG6100;EL;SEMI6100, PI, PD, Παρτίδα;SEMI6100, PI, PD, ΠΑΡΤΊΔΑ
100;SG6100;HU;SEMI6100, PI, PD, sarzs;SEMI6100, PI, PD, SARZS
100;SG6100;IT;SEMI6100, PI, PD, lotto;SEMI6100, PI, PD, LOTTO
100;SG6100;JA;SEMI6100、PI、PD、ロット;SEMI6100、PI、PD、ロット
100;SG6100;DA;SEMI6100, PI, PD, batch;SEMI6100, PI, PD, BATCH
100;SG6100;PL;SEMI6100, IP, PD, partia;SEMI6100, IP, PD, PARTIA
100;SG6100;ZF;SEMI6100，PI，PD，批次;SEMI6100，PI，PD，批次
100;SG6100;NL;SEMI6100, PKO-PI, PD, charge;SEMI6100, PKO-PI, PD, CHARGE
100;SG6100;NO;SEMI6100, PI, PD, parti;SEMI6100, PI, PD, PARTI
100;SG6100;PT;SEMI6100, IP, PD, lote;SEMI6100, IP, PD, LOTE
100;SG6100;SK;SEMI6100, PI, PD, šarža;SEMI6100, PI, PD, ŠARŽA
100;SG6100;RU;SEMI6100, PI, PD, партия;SEMI6100, PI, PD, ПАРТИЯ
100;SG6100;ES;SEMI6100, PI, PD, lote;SEMI6100, PI, PD, LOTE
100;SG6100;TR;SEMI6100, PI, PD, parti;SEMI6100, PI, PD, PARTI
100;SG6100;FI;SEMI6100, PI, PD, erä;SEMI6100, PI, PD, ERÄ
100;SG6100;SV;SEMI6100, PI, PD, parti;SEMI6100, PI, PD, PARTI
100;SG6100;BG;SEMI6100, PI, PD, партида;SEMI6100, PI, PD, ПАРТИДА
100;SG6100;LT;SEMI6100, PI, PD, partija;SEMI6100, PI, PD, PARTIJA
100;SG6100;LV;SEMI6100, PI, PD, partija;SEMI6100, PI, PD, PARTIJA
100;SG6100;CA;SEMI6100, PI, PD, lot;SEMI6100, PI, PD, LOT
100;SG6100;SH;SEMI6100, PI, PD, šarža;SEMI6100, PI, PD, ŠARŽA
100;SG6100;HI;SEMI6100, PI, PD, बैच;SEMI6100, PI, PD, बैच
100;SG6100;KK;SEMI6100, PI, PD, топтама;SEMI6100, PI, PD, ТОПТАМА
100;SG6100;VI;SEMI6100, PI, PD, Lô;SEMI6100, PI, PD, LÔ
100;SG7100;ZH;SEMI7100，PD，副产品;SEMI7100，PD，副产品
100;SG7100;TH;SEMI7100, PD, ผลิตภัณฑ์พลอยได้;SEMI7100, PD, ผลิตภัณฑ์พลอยได้
100;SG7100;KO;SEMI7100, PD, 부산물;SEMI7100, PD, 부산물
100;SG7100;RO;SEMI7100, PD, produs secundar;SEMI7100, PD, PRODUS SECUNDAR
100;SG7100;SL;SEMI7100, PD, stranski proizvod;SEMI7100, PD, STRANSKI PROIZVOD
100;SG7100;HR;SEMI7100, PD, nusproizvod;SEMI7100, PD, NUSPROIZVOD
100;SG7100;MS;SEMI7100, PD, Produk Sampingan;SEMI7100, PD, PRODUK SAMPINGAN
100;SG7100;UK;SEMI7100, PD, побічний продукт;SEMI7100, PD, ПОБІЧНИЙ ПРОДУКТ
100;SG7100;ET;SEMI7100, PD, kõrvaltoode;SEMI7100, PD, KÕRVALTOODE
100;SG7100;AR;SEMI7100، ‏PD, منتج ثانوي;SEMI7100، ‏PD, منتج ثانوي
100;SG7100;HE;SEMI7100, PD, מוצר לוואי;SEMI7100, PD, מוצר לוואי
100;SG7100;CS;SEMI7100, PD, vedlejší produkt;SEMI7100, PD, VEDLEJŠÍ PRODUKT
100;SG7100;DE;SEMI7100, PD, Nebenprodukt;SEMI7100, PD, NEBENPRODUKT
100;SG7100;EN;SEMI7100, PD, By-Product;SEMI7100, PD, BY-PRODUCT
100;SG7100;FR;SEMI7100, PD, sous-produit;SEMI7100, PD, SOUS-PRODUIT
100;SG7100;EL;SEMI7100, PD, Υποπροϊόν;SEMI7100, PD, ΥΠΟΠΡΟΪΌΝ
100;SG7100;HU;SEMI7100, PD, melléktermék;SEMI7100, PD, MELLÉKTERMÉK
100;SG7100;IT;SEMI7100, PD, sottoprodotto;SEMI7100, PD, SOTTOPRODOTTO
100;SG7100;JA;SEMI7100、PD、副産物;SEMI7100、PD、副産物
100;SG7100;DA;SEMI7100, PD, biprodukt;SEMI7100, PD, BIPRODUKT
100;SG7100;PL;SEMI7100, PD, Produkt uboczny;SEMI7100, PD, PRODUKT UBOCZNY
100;SG7100;ZF;SEMI7100，PD，副產品;SEMI7100，PD，副產品
100;SG7100;NL;SEMI7100, PD, nevenproduct;SEMI7100, PD, NEVENPRODUCT
100;SG7100;NO;SEMI7100, PD, biprodukt;SEMI7100, PD, BIPRODUKT
100;SG7100;PT;SEMI7100, PD, subproduto;SEMI7100, PD, SUBPRODUTO
100;SG7100;SK;SEMI7100, PD, vedľ.prod.;SEMI7100, PD, VEDĽ.PROD.
100;SG7100;RU;SEMI7100, PD, побочный продукт;SEMI7100, PD, ПОБОЧНЫЙ ПРОДУКТ
100;SG7100;ES;SEMI7100, PD, subproducto;SEMI7100, PD, SUBPRODUCTO
100;SG7100;TR;SEMI7100, PD, yan ürün;SEMI7100, PD, YAN ÜRÜN
100;SG7100;FI;SEMI7100, PD, sivutuote;SEMI7100, PD, SIVUTUOTE
100;SG7100;SV;SEMI7100, PD, restprodukt;SEMI7100, PD, RESTPRODUKT
100;SG7100;BG;SEMI7100, PD, Вторичен продукт;SEMI7100, PD, ВТОРИЧЕН ПРОДУКТ
100;SG7100;LT;SEMI7100, PD, pagal produktą;SEMI7100, PD, PAGAL PRODUKTĄ
100;SG7100;LV;SEMI7100, PD, blakusprodukts;SEMI7100, PD, BLAKUSPRODUKTS
100;SG7100;CA;SEMI7100, PD, subproducte;SEMI7100, PD, SUBPRODUCTE
100;SG7100;SH;SEMI7100, PD, nusproizvod;SEMI7100, PD, NUSPROIZVOD
100;SG7100;HI;SEMI7100, PD, उत्पाद द्वारा;SEMI7100, PD, उत्पाद द्वारा
100;SG7100;KK;SEMI7100, PD, жанама өнім;SEMI7100, PD, ЖАНАМА ӨНІМ
100;SG7100;VI;SEMI7100, PD, phụ phẩm;SEMI7100, PD, PHỤ PHẨM
100;SG9100;ZH;SEMI9100，PD，联产品;SEMI9100，PD，联产品
100;SG9100;TH;SEMI9100, PD, ผลิตภัณฑ์ร่วม;SEMI9100, PD, ผลิตภัณฑ์ร่วม
100;SG9100;KO;SEMI9100, PD, 연산품;SEMI9100, PD, 연산품
100;SG9100;RO;SEMI9100, PD, coprodus;SEMI9100, PD, COPRODUS
100;SG9100;SL;SEMI9100, PD, vezani proizvod;SEMI9100, PD, VEZANI PROIZVOD
100;SG9100;HR;SEMI7100, PD, koprodukt;SEMI7100, PD, KOPRODUKT
100;SG9100;MS;SEMI9100, PD, Produk Gandingan;SEMI9100, PD, PRODUK GANDINGAN
100;SG9100;UK;SEMI9100, PD, супутній продукт;SEMI9100, PD, СУПУТНІЙ ПРОДУКТ
100;SG9100;ET;SEMI9100, PD, kaastoode;SEMI9100, PD, KAASTOODE
100;SG9100;AR;SEMI9100, ‏PD, منتج مشترك;SEMI9100, ‏PD, منتج مشترك
100;SG9100;HE;SEMI9100, PD, מוצר משותף;SEMI9100, PD, מוצר משותף
100;SG9100;CS;SEMI9100, PD, souběžný produkt;SEMI9100, PD, SOUBĚŽNÝ PRODUKT
100;SG9100;DE;SEMI9100, PD, Kuppelprodukt;SEMI9100, PD, KUPPELPRODUKT
100;SG9100;EN;SEMI9100, PD, Co-Product;SEMI9100, PD, CO-PRODUCT
100;SG9100;FR;SEMI9100, PD, co-produit;SEMI9100, PD, CO-PRODUIT
100;SG9100;EL;SEMI9100, PD, Συμπαράγωγο;SEMI9100, PD, ΣΥΜΠΑΡΆΓΩΓΟ
100;SG9100;HU;SEMI9100, PD, csatolt termék;SEMI9100, PD, CSATOLT TERMÉK
100;SG9100;IT;SEMI9100, PD, co-prodotto;SEMI9100, PD, CO-PRODOTTO
100;SG9100;JA;SEMI9100、PD、連産品;SEMI9100、PD、連産品
100;SG9100;DA;SEMI9100, PD, forenet produkt;SEMI9100, PD, FORENET PRODUKT
100;SG9100;PL;SEMI9100, PD, Produkt równoległy;SEMI9100, PD, PRODUKT RÓWNOLEGŁY
100;SG9100;ZF;SEMI9100，PD，聯產品;SEMI9100，PD，聯產品
100;SG9100;NL;SEMI9100, PD, bijproduct;SEMI9100, PD, BIJPRODUCT
100;SG9100;NO;SEMI9100, PD, co-produkt;SEMI9100, PD, CO-PRODUKT
100;SG9100;PT;SEMI9100, PD, coproduto;SEMI9100, PD, COPRODUTO
100;SG9100;SK;SEMI9100, PD, súbež.prod.;SEMI9100, PD, SÚBEŽ.PROD.
100;SG9100;RU;SEMI9100, PD, совм. производимый продукт;SEMI9100, PD, СОВМ. ПРОИЗВОДИМЫЙ ПРОДУКТ
100;SG9100;ES;SEMI9100, PD, coproducto;SEMI9100, PD, COPRODUCTO
100;SG9100;TR;SEMI9100, PD, eş ürün;SEMI9100, PD, EŞ ÜRÜN
100;SG9100;FI;SEMI9100, PD, rinnakkaistuote;SEMI9100, PD, RINNAKKAISTUOTE
100;SG9100;SV;SEMI9100, PD, biprodukt;SEMI9100, PD, BIPRODUKT
100;SG9100;BG;SEMI9100, PD, Съпродукт;SEMI9100, PD, СЪПРОДУКТ
100;SG9100;LT;SEMI9100, PD, papild. produktas;SEMI9100, PD, PAPILD. PRODUKTAS
100;SG9100;LV;SEMI9100, PD, līdzprodukts;SEMI9100, PD, LĪDZPRODUKTS
100;SG9100;CA;SEMI9100, PD, coproducte;SEMI9100, PD, COPRODUCTE
100;SG9100;SH;SEMI9100, PD, koprodukt;SEMI9100, PD, KOPRODUKT
100;SG9100;HI;SEMI9100, PD, सह-उत्पाद;SEMI9100, PD, सह-उत्पाद
100;SG9100;KK;SEMI9100, PD, қосалқы өнім;SEMI9100, PD, ҚОСАЛҚЫ ӨНІМ
100;SG9100;VI;SEMI9100, PD, phó sản phẩm;SEMI9100, PD, PHÓ SẢN PHẨM
100;SGME01;ZH;SEMI01，MTS，ME 集成，A;SEMI01，MTS，ME 集成，A
100;SGME01;TH;SEMI01, MTS, การรวม ME, A;SEMI01, MTS, การรวม ME, A
100;SGME01;KO;SEMI01, MTS, ME 통합, A;SEMI01, MTS, ME 통합, A
100;SGME01;RO;SEMI01, MTS, integrare ME, A;SEMI01, MTS, INTEGRARE ME, A
100;SGME01;SL;SEMI01, MTS, integracija ME, A;SEMI01, MTS, INTEGRACIJA ME, A
100;SGME01;HR;SEMI01, MTS, ME integracija, A;SEMI01, MTS, ME INTEGRACIJA, A
100;SGME01;MS;SEMI01, MTS, Penyepaduan ME, A;SEMI01, MTS, PENYEPADUAN ME, A
100;SGME01;UK;SEMI01, MTS, інтеграція ME, A;SEMI01, MTS, ІНТЕГРАЦІЯ ME, A
100;SGME01;ET;SEMI01, MTS, ME integreerimine, A;SEMI01, MTS, ME INTEGREERIMINE, A
100;SGME01;AR;SEMI01، إنتاج حسب المخزون، تكامل ‏ME، ‏A;SEMI01، إنتاج حسب المخزون، تكامل ‏ME، ‏A
100;SGME01;HE;SEMI01, MTS, שילוב ME, A;SEMI01, MTS, שילוב ME, A
100;SGME01;CS;SEMI01, VýrNaSkl, Integrace ME, A;SEMI01, VÝRNASKL, INTEGRACE ME, A
100;SGME01;DE;SEMI01, LF, ME-Integration, A;SEMI01, LF, ME-INTEGRATION, A
100;SGME01;EN;SEMI01, MTS, ME Integration, A;SEMI01, MTS, ME INTEGRATION, A
100;SGME01;FR;SEMI01, prod. s/ stock, intégration ME,A;SEMI01, PROD. S/ STOCK, INTÉGRATION ME,A
100;SGME01;EL;SEMI01, MTS, ME Ενοποίηση, A;SEMI01, MTS, ME ΕΝΟΠΟΊΗΣΗ, A
100;SGME01;HU;SEMI01, MTS, ME-integráció, A;SEMI01, MTS, ME-INTEGRÁCIÓ, A
100;SGME01;IT;SEMI01, MTS, Integrazione ME, A;SEMI01, MTS, INTEGRAZIONE ME, A
100;SGME01;JA;SEMI01、MTS、ME 統合、A;SEMI01、MTS、ME 統合、A
100;SGME01;DA;SEMI01, lagerprod., ME-integration, A;SEMI01, LAGERPROD., ME-INTEGRATION, A
100;SGME01;PL;SEMI01, MTS, ME Integracja, A;SEMI01, MTS, ME INTEGRACJA, A
100;SGME01;ZF;SEMI01、庫存式生產、ME 整合、變式 A;SEMI01、庫存式生產、ME 整合、變式 A
100;SGME01;NL;SEMI01, MTS, ME-integratie, A;SEMI01, MTS, ME-INTEGRATIE, A
100;SGME01;NO;SEMI01, lagerprod., ME-integrasjon, A;SEMI01, LAGERPROD., ME-INTEGRASJON, A
100;SGME01;PT;SEMI01, MTS, integração ME, A;SEMI01, MTS, INTEGRAÇÃO ME, A
100;SGME01;SK;SEMI01, VýrNaSkl, Integrácia ME, A;SEMI01, VÝRNASKL, INTEGRÁCIA ME, A
100;SGME01;RU;SEMI01, MTS, интеграция ME, A;SEMI01, MTS, ИНТЕГРАЦИЯ ME, A
100;SGME01;ES;SEMI01, MTS, integración ME, A;SEMI01, MTS, INTEGRACIÓN ME, A
100;SGME01;TR;SEMI01, MTS, ME entegrasyonu, A;SEMI01, MTS, ME ENTEGRASYONU, A
100;SGME01;FI;SEMI01, varastoontuotanto, ME-integr., A;SEMI01, VARASTOONTUOTANTO, ME-INTEGR., A
100;SGME01;SV;SEMI01, MTS, ME-integration, A;SEMI01, MTS, ME-INTEGRATION, A
100;SGME01;BG;SEMI01, MTS, ME интеграция, A;SEMI01, MTS, ME ИНТЕГРАЦИЯ, A
100;SGME01;LT;SEMI01, MTS, ME integracija, A;SEMI01, MTS, ME INTEGRACIJA, A
100;SGME01;LV;SEMI01, MTS, ME integrācija, A;SEMI01, MTS, ME INTEGRĀCIJA, A
100;SGME01;CA;SEMI01, PPE, Integració ME, A;SEMI01, PPE, INTEGRACIÓ ME, A
100;SGME01;SH;SEMI01, MTS, ME integracija, A;SEMI01, MTS, ME INTEGRACIJA, A
100;SGME01;HI;SEMI01, MTS, ME एकीकरण, A;SEMI01, MTS, ME एकीकरण, A
100;SGME01;KK;SEMI01, MTS, ME интеграциясы, A;SEMI01, MTS, ME ИНТЕГРАЦИЯСЫ, A
100;SGME01;VI;SEMI01, MTS, tích hợp ME, A;SEMI01, MTS, TÍCH HỢP ME, A
100;SGME02;ZH;SEMI02，MTS，ME 集成，A;SEMI02，MTS，ME 集成，A
100;SGME02;TH;SEMI02, MTS, การรวม ME, A;SEMI02, MTS, การรวม ME, A
100;SGME02;KO;SEMI02, MTS, ME 통합, A;SEMI02, MTS, ME 통합, A
100;SGME02;RO;SEMI02, MTS, integrare ME, A;SEMI02, MTS, INTEGRARE ME, A
100;SGME02;SL;SEMI02, MTS, integracija ME, A;SEMI02, MTS, INTEGRACIJA ME, A
100;SGME02;HR;SEMI02, MTS, ME integracija, A;SEMI02, MTS, ME INTEGRACIJA, A
100;SGME02;MS;SEMI02, MTS, Penyepaduan ME, A;SEMI02, MTS, PENYEPADUAN ME, A
100;SGME02;UK;SEMI02, MTS, інтеграція ME, A;SEMI02, MTS, ІНТЕГРАЦІЯ ME, A
100;SGME02;ET;SEMI02, MTS, ME integreerimine, A;SEMI02, MTS, ME INTEGREERIMINE, A
100;SGME02;AR;SEMI02، إنتاج حسب المخزون، تكامل ‏ME، ‏A;SEMI02، إنتاج حسب المخزون، تكامل ‏ME، ‏A
100;SGME02;HE;SEMI02, MTS, שילוב ME, A;SEMI02, MTS, שילוב ME, A
100;SGME02;CS;SEMI02, VýrNaSkl, Integrace ME, A;SEMI02, VÝRNASKL, INTEGRACE ME, A
100;SGME02;DE;SEMI02, LF, ME-Integration, A;SEMI02, LF, ME-INTEGRATION, A
100;SGME02;EN;SEMI02, MTS, ME Integration, A;SEMI02, MTS, ME INTEGRATION, A
100;SGME02;FR;SEMI02, prod. s/ stock, intégration ME,A;SEMI02, PROD. S/ STOCK, INTÉGRATION ME,A
100;SGME02;EL;SEMI02, MTS, ME Ενοποίηση, A;SEMI02, MTS, ME ΕΝΟΠΟΊΗΣΗ, A
100;SGME02;HU;SEMI02, MTS, ME-integráció, A;SEMI02, MTS, ME-INTEGRÁCIÓ, A
100;SGME02;IT;SEMI02, MTS, Integrazione ME, A;SEMI02, MTS, INTEGRAZIONE ME, A
100;SGME02;JA;SEMI02、MTS、ME 統合、A;SEMI02、MTS、ME 統合、A
100;SGME02;DA;SEMI02, lagerprod., ME-integration, A;SEMI02, LAGERPROD., ME-INTEGRATION, A
100;SGME02;PL;SEMI02, MTS, ME Integracja, A;SEMI02, MTS, ME INTEGRACJA, A
100;SGME02;ZF;SEMI02、庫存式生產、ME 整合、變式 A;SEMI02、庫存式生產、ME 整合、變式 A
100;SGME02;NL;SEMI02, MTS, ME-integratie, A;SEMI02, MTS, ME-INTEGRATIE, A
100;SGME02;NO;SEMI02, lagerprod., ME-integrasjon, A;SEMI02, LAGERPROD., ME-INTEGRASJON, A
100;SGME02;PT;SEMI02, MTS, integração ME, A;SEMI02, MTS, INTEGRAÇÃO ME, A
100;SGME02;SK;SEMI02, VýrNaSkl, Integrácia ME, A;SEMI02, VÝRNASKL, INTEGRÁCIA ME, A
100;SGME02;RU;SEMI02, MTS, интеграция ME, A;SEMI02, MTS, ИНТЕГРАЦИЯ ME, A
100;SGME02;ES;SEMI02, MTS, integración ME, A;SEMI02, MTS, INTEGRACIÓN ME, A
100;SGME02;TR;SEMI02, MTS, ME entegrasyonu, A;SEMI02, MTS, ME ENTEGRASYONU, A
100;SGME02;FI;SEMI02, varastoontuotanto, ME-integr., A;SEMI02, VARASTOONTUOTANTO, ME-INTEGR., A
100;SGME02;SV;SEMI02, MTS, ME-integration, A;SEMI02, MTS, ME-INTEGRATION, A
100;SGME02;BG;SEMI02, MTS, ME интеграция, A;SEMI02, MTS, ME ИНТЕГРАЦИЯ, A
100;SGME02;LT;SEMI02, MTS, ME integracija, A;SEMI02, MTS, ME INTEGRACIJA, A
100;SGME02;LV;SEMI02, MTS, ME integrācija, A;SEMI02, MTS, ME INTEGRĀCIJA, A
100;SGME02;CA;SEMI02, PPE, Integració ME, A;SEMI02, PPE, INTEGRACIÓ ME, A
100;SGME02;SH;SEMI02, MTS, ME integracija, A;SEMI02, MTS, ME INTEGRACIJA, A
100;SGME02;HI;SEMI02, MTS, ME एकीकरण, A;SEMI02, MTS, ME एकीकरण, A
100;SGME02;KK;SEMI02, MTS, ME интеграциясы, A;SEMI02, MTS, ME ИНТЕГРАЦИЯСЫ, A
100;SGME02;VI;SEMI02, MTS, tích hợp ME, A;SEMI02, MTS, TÍCH HỢP ME, A
100;SGME03;ZH;SEMI03，MTS，ME 集成，B;SEMI03，MTS，ME 集成，B
100;SGME03;TH;SEMI03, MTS, การรวม ME, B;SEMI03, MTS, การรวม ME, B
100;SGME03;KO;SEMI03, MTS, ME 통합, B;SEMI03, MTS, ME 통합, B
100;SGME03;RO;SEMI03, MTS, integrare ME, B;SEMI03, MTS, INTEGRARE ME, B
100;SGME03;SL;SEMI03, MTS, integracija ME, B;SEMI03, MTS, INTEGRACIJA ME, B
100;SGME03;HR;SEMI03, MTS, ME integracija, B;SEMI03, MTS, ME INTEGRACIJA, B
100;SGME03;MS;SEMI03, MTS, Penyepaduan ME, B;SEMI03, MTS, PENYEPADUAN ME, B
100;SGME03;UK;SEMI03, MTS, інтеграція ME, B;SEMI03, MTS, ІНТЕГРАЦІЯ ME, B
100;SGME03;ET;SEMI03, MTS, ME integreerimine, B;SEMI03, MTS, ME INTEGREERIMINE, B
100;SGME03;AR;SEMI03، إنتاج حسب المخزون، تكامل ‏ME، ‏B;SEMI03، إنتاج حسب المخزون، تكامل ‏ME، ‏B
100;SGME03;HE;SEMI03, MTS, שילוב ME, B;SEMI03, MTS, שילוב ME, B
100;SGME03;CS;SEMI03, VýrNaSkl, Integrace ME, B;SEMI03, VÝRNASKL, INTEGRACE ME, B
100;SGME03;DE;SEMI03, LF, ME-Integration, B;SEMI03, LF, ME-INTEGRATION, B
100;SGME03;EN;SEMI03, MTS, ME Integration, B;SEMI03, MTS, ME INTEGRATION, B
100;SGME03;FR;SEMI03, prod. s/ stock, intégration ME,B;SEMI03, PROD. S/ STOCK, INTÉGRATION ME,B
100;SGME03;EL;SEMI03, MTS, ME Ενοποίηση, B;SEMI03, MTS, ME ΕΝΟΠΟΊΗΣΗ, B
